country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,B.1.617.1,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,B.1.617.2,396,398,99.5
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,B.1.617.3,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,B.1.620,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,B.1.621,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,B.1.640,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,C.1.2,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,C.37,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,P.1,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,P.3,0,398,0
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,UNK,0,,
Bulgaria,BG,2021-35,GISAID,10397,396,3.8,Yes,Other,0,398,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,AT.1,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,AY.4.2,8,359,2.2
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.1.529,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.1.7,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.1.7+E484K,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.351,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.427/B.1.429,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.525,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.526,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.616,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.617,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.617.1,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.617.2,351,359,97.8
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.617.3,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.620,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.621,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,B.1.640,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,C.1.2,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,C.37,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,P.1,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,P.3,0,359,0
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,UNK,0,,
Bulgaria,BG,2021-36,GISAID,9290,353,3.8,Yes,Other,0,359,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,AT.1,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,AY.4.2,6,392,1.5
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.1.529,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.1.7,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.1.7+E484K,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.351,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.427/B.1.429,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.525,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.526,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.616,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.617,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.617.1,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.617.2,386,392,98.5
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.617.3,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.620,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.621,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,B.1.640,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,C.1.2,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,C.37,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,P.1,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,P.3,0,392,0
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,UNK,0,,
Bulgaria,BG,2021-37,GISAID,10893,386,3.5,Yes,Other,0,392,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,AT.1,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,AY.4.2,6,446,1.3
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.1.529,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.1.7,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.1.7+E484K,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.351,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.427/B.1.429,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.525,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.526,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.616,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.617,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.617.1,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.617.2,440,446,98.7
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.617.3,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.620,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.621,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,B.1.640,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,C.1.2,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,C.37,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,P.1,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,P.3,0,446,0
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,UNK,0,,
Bulgaria,BG,2021-38,GISAID,10637,441,4.1,Yes,Other,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,AT.1,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,AY.4.2,6,446,1.3
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.1.529,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.1.7,1,446,0.2
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.1.7+E484K,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.351,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.427/B.1.429,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.525,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.526,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.616,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.617,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.617.1,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.617.2,439,446,98.4
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.617.3,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.620,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.621,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,B.1.640,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,C.1.2,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,C.37,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,P.1,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,P.3,0,446,0
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,UNK,0,,
Bulgaria,BG,2021-39,GISAID,13116,440,3.4,Yes,Other,0,446,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,AT.1,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,AY.4.2,12,527,2.3
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.1.529,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.1.7,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.1.7+E484K,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.351,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.427/B.1.429,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.525,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.526,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.616,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.617,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.617.1,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.617.2,515,527,97.7
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.617.3,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.620,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.621,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,B.1.640,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,C.1.2,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,C.37,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,P.1,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,P.3,0,527,0
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,UNK,0,,
Bulgaria,BG,2021-40,GISAID,14760,521,3.5,Yes,Other,0,527,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,AT.1,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,AY.4.2,10,489,2
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.1.529,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.1.7,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.1.7+E484K,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.351,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.427/B.1.429,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.525,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.526,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.616,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.617,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.617.1,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.617.2,479,489,98
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.617.3,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.620,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.621,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,B.1.640,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,C.1.2,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,C.37,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,P.1,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,P.3,0,489,0
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,UNK,0,,
Bulgaria,BG,2021-41,GISAID,19378,480,2.5,Yes,Other,0,489,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,AT.1,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,AY.4.2,18,594,3
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.1.529,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.1.7,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.1.7+E484K,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.351,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.427/B.1.429,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.525,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.526,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.616,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.617,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.617.1,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.617.2,576,594,97
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.617.3,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.620,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.621,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,B.1.640,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,C.1.2,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,C.37,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,P.1,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,P.3,0,594,0
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,UNK,0,,
Bulgaria,BG,2021-42,GISAID,28454,577,2,Yes,Other,0,594,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,AT.1,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,AY.4.2,11,462,2.4
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.1.529,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.1.7,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.1.7+E484K,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.351,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.427/B.1.429,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.525,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.526,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.616,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.617,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.617.1,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.617.2,451,462,97.6
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.617.3,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.620,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.621,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,B.1.640,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,C.1.2,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,C.37,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,P.1,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,P.3,0,462,0
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,UNK,0,,
Bulgaria,BG,2021-43,GISAID,32962,457,1.4,Yes,Other,0,462,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,AT.1,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,AY.4.2,18,476,3.8
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.1.529,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.1.7,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.1.7+E484K,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.351,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.427/B.1.429,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.525,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.526,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.616,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.617,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.617.1,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.617.2,458,476,96.2
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.617.3,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.620,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.621,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,B.1.640,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,C.1.2,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,C.37,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,P.1,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,P.3,0,476,0
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,UNK,0,,
Bulgaria,BG,2021-44,GISAID,30471,459,1.5,Yes,Other,0,476,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,AT.1,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,AY.4.2,21,504,4.2
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.1.529,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.1.7,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.1.7+E484K,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.351,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.427/B.1.429,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.525,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.526,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.616,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.617,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.617.1,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.617.2,483,504,95.8
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.617.3,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.620,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.621,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,B.1.640,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,C.1.2,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,C.37,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,P.1,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,P.3,0,504,0
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,UNK,0,,
Bulgaria,BG,2021-45,GISAID,23313,487,2.1,Yes,Other,0,504,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,AT.1,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,AY.4.2,8,426,1.9
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.1.529,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.1.7,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.1.7+E484K,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.351,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.427/B.1.429,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.525,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.526,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.616,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.617,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.617.1,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.617.2,418,426,98.1
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.617.3,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.620,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.621,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,B.1.640,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,C.1.2,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,C.37,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,P.1,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,P.3,0,426,0
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,UNK,0,,
Bulgaria,BG,2021-46,GISAID,17736,420,2.4,Yes,Other,0,426,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,AT.1,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,AY.4.2,15,465,3.2
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.1.529,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.1.7,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.1.7+E484K,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.351,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.427/B.1.429,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.525,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.526,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.616,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.617,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.617.1,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.617.2,450,465,96.8
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.617.3,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.620,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.621,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,B.1.640,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,C.1.2,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,C.37,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,P.1,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,P.3,0,465,0
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,UNK,0,,
Bulgaria,BG,2021-47,GISAID,16073,453,2.8,Yes,Other,0,465,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,AT.1,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,AY.4.2,24,428,5.6
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.1.529,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.1.7,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.1.7+E484K,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.351,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.427/B.1.429,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.525,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.526,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.616,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.617,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.617.1,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.617.2,404,428,94.4
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.617.3,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.620,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.621,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,B.1.640,0,428,0
Bulgaria,BG,2021-48,GISAID,13826,407,2.9,Yes,C.1.2,0,428,0
